city,station,datetime_local,pollutant,value
Kuwait City,Downtown,2025-06-07 17:00:00,pm25,55.7
Kuwait City,Downtown,2025-06-07 17:00:00,o3,80.2
Kuwait City,Downtown,2025-06-07 18:00:00,pm25,56.3
Kuwait City,Downtown,2025-06-07 18:00:00,o3,60.4
Kuwait City,Downtown,2025-06-07 19:00:00,pm25,8.2
Kuwait City,Downtown,2025-06-07 19:00:00,o3,30.3
Kuwait City,Downtown,2025-06-07 20:00:00,pm25,13.7
Kuwait City,Downtown,2025-06-07 20:00:00,o3,33.1
Kuwait City,Downtown,2025-06-07 21:00:00,pm25,26.3
Kuwait City,Downtown,2025-06-07 21:00:00,o3,84.6
Kuwait City,Downtown,2025-06-07 22:00:00,pm25,49.1
Kuwait City,Downtown,2025-06-07 22:00:00,o3,75.2
Kuwait City,Downtown,2025-06-07 23:00:00,pm25,15.6
Kuwait City,Downtown,2025-06-07 23:00:00,o3,88.6
Kuwait City,Downtown,2025-06-08 00:00:00,pm25,26.4
Kuwait City,Downtown,2025-06-08 00:00:00,o3,26.1
Kuwait City,Downtown,2025-06-08 01:00:00,pm25,22.6
Kuwait City,Downtown,2025-06-08 01:00:00,o3,53.1
Kuwait City,Downtown,2025-06-08 02:00:00,pm25,22.3
Kuwait City,Downtown,2025-06-08 02:00:00,o3,94.0
Kuwait City,Downtown,2025-06-08 03:00:00,pm25,47.5
Kuwait City,Downtown,2025-06-08 03:00:00,o3,84.1
Kuwait City,Downtown,2025-06-08 04:00:00,pm25,15.2
Kuwait City,Downtown,2025-06-08 04:00:00,o3,93.7
Kuwait City,Downtown,2025-06-08 05:00:00,pm25,43.2
Kuwait City,Downtown,2025-06-08 05:00:00,o3,41.6
Kuwait City,Downtown,2025-06-08 06:00:00,pm25,41.7
Kuwait City,Downtown,2025-06-08 06:00:00,o3,66.1
Kuwait City,Downtown,2025-06-08 07:00:00,pm25,30.8
Kuwait City,Downtown,2025-06-08 07:00:00,o3,34.5
Kuwait City,Downtown,2025-06-08 08:00:00,pm25,35.0
Kuwait City,Downtown,2025-06-08 08:00:00,o3,33.5
Kuwait City,Downtown,2025-06-08 09:00:00,pm25,16.5
Kuwait City,Downtown,2025-06-08 09:00:00,o3,36.3
Kuwait City,Downtown,2025-06-08 10:00:00,pm25,57.6
Kuwait City,Downtown,2025-06-08 10:00:00,o3,49.2
Kuwait City,Downtown,2025-06-08 11:00:00,pm25,26.5
Kuwait City,Downtown,2025-06-08 11:00:00,o3,52.4
Kuwait City,Downtown,2025-06-08 12:00:00,pm25,54.7
Kuwait City,Downtown,2025-06-08 12:00:00,o3,72.9
Kuwait City,Downtown,2025-06-08 13:00:00,pm25,55.8
Kuwait City,Downtown,2025-06-08 13:00:00,o3,50.5
Kuwait City,Downtown,2025-06-08 14:00:00,pm25,14.0
Kuwait City,Downtown,2025-06-08 14:00:00,o3,72.3
Kuwait City,Downtown,2025-06-08 15:00:00,pm25,26.0
Kuwait City,Downtown,2025-06-08 15:00:00,o3,93.2
Kuwait City,Downtown,2025-06-08 16:00:00,pm25,53.7
Kuwait City,Downtown,2025-06-08 16:00:00,o3,65.2
Kuwait City,Downtown,2025-06-08 17:00:00,pm25,58.5
Kuwait City,Downtown,2025-06-08 17:00:00,o3,72.0
Kuwait City,Downtown,2025-06-08 18:00:00,pm25,22.1
Kuwait City,Downtown,2025-06-08 18:00:00,o3,66.6
Kuwait City,Downtown,2025-06-08 19:00:00,pm25,9.9
Kuwait City,Downtown,2025-06-08 19:00:00,o3,93.3
Kuwait City,Downtown,2025-06-08 20:00:00,pm25,13.3
Kuwait City,Downtown,2025-06-08 20:00:00,o3,51.2
Kuwait City,Downtown,2025-06-08 21:00:00,pm25,37.4
Kuwait City,Downtown,2025-06-08 21:00:00,o3,28.7
Kuwait City,Downtown,2025-06-08 22:00:00,pm25,12.1
Kuwait City,Downtown,2025-06-08 22:00:00,o3,84.2
Kuwait City,Downtown,2025-06-08 23:00:00,pm25,11.7
Kuwait City,Downtown,2025-06-08 23:00:00,o3,65.6
Kuwait City,Downtown,2025-06-09 00:00:00,pm25,25.6
Kuwait City,Downtown,2025-06-09 00:00:00,o3,44.4
Kuwait City,Downtown,2025-06-09 01:00:00,pm25,17.8
Kuwait City,Downtown,2025-06-09 01:00:00,o3,89.9
Kuwait City,Downtown,2025-06-09 02:00:00,pm25,57.5
Kuwait City,Downtown,2025-06-09 02:00:00,o3,36.9
Kuwait City,Downtown,2025-06-09 03:00:00,pm25,57.9
Kuwait City,Downtown,2025-06-09 03:00:00,o3,75.6
Kuwait City,Downtown,2025-06-09 04:00:00,pm25,41.4
Kuwait City,Downtown,2025-06-09 04:00:00,o3,85.3
Kuwait City,Downtown,2025-06-09 05:00:00,pm25,44.6
Kuwait City,Downtown,2025-06-09 05:00:00,o3,94.7
Kuwait City,Downtown,2025-06-09 06:00:00,pm25,33.1
Kuwait City,Downtown,2025-06-09 06:00:00,o3,70.3
Kuwait City,Downtown,2025-06-09 07:00:00,pm25,24.8
Kuwait City,Downtown,2025-06-09 07:00:00,o3,33.9
Kuwait City,Downtown,2025-06-09 08:00:00,pm25,42.6
Kuwait City,Downtown,2025-06-09 08:00:00,o3,27.9
Kuwait City,Downtown,2025-06-09 09:00:00,pm25,22.3
Kuwait City,Downtown,2025-06-09 09:00:00,o3,33.0
Kuwait City,Downtown,2025-06-09 10:00:00,pm25,17.9
Kuwait City,Downtown,2025-06-09 10:00:00,o3,79.3
Kuwait City,Downtown,2025-06-09 11:00:00,pm25,40.7
Kuwait City,Downtown,2025-06-09 11:00:00,o3,60.8
Kuwait City,Downtown,2025-06-09 12:00:00,pm25,12.7
Kuwait City,Downtown,2025-06-09 12:00:00,o3,61.8
Kuwait City,Downtown,2025-06-09 13:00:00,pm25,26.3
Kuwait City,Downtown,2025-06-09 13:00:00,o3,86.2
Kuwait City,Downtown,2025-06-09 14:00:00,pm25,38.1
Kuwait City,Downtown,2025-06-09 14:00:00,o3,66.8
Kuwait City,Downtown,2025-06-09 15:00:00,pm25,33.3
Kuwait City,Downtown,2025-06-09 15:00:00,o3,107.1
Kuwait City,Downtown,2025-06-09 16:00:00,pm25,47.3
Kuwait City,Downtown,2025-06-09 16:00:00,o3,67.2
Kuwait City,Downtown,2025-06-09 17:00:00,pm25,32.9
Kuwait City,Downtown,2025-06-09 17:00:00,o3,27.3
Kuwait City,Downtown,2025-06-09 18:00:00,pm25,57.0
Kuwait City,Downtown,2025-06-09 18:00:00,o3,52.1
Kuwait City,Downtown,2025-06-09 19:00:00,pm25,21.3
Kuwait City,Downtown,2025-06-09 19:00:00,o3,109.9
Kuwait City,Downtown,2025-06-09 20:00:00,pm25,45.4
Kuwait City,Downtown,2025-06-09 20:00:00,o3,29.0
Kuwait City,Downtown,2025-06-09 21:00:00,pm25,11.2
Kuwait City,Downtown,2025-06-09 21:00:00,o3,27.2
Kuwait City,Downtown,2025-06-09 22:00:00,pm25,39.2
Kuwait City,Downtown,2025-06-09 22:00:00,o3,31.1
Kuwait City,Downtown,2025-06-09 23:00:00,pm25,56.5
Kuwait City,Downtown,2025-06-09 23:00:00,o3,104.6
Kuwait City,Downtown,2025-06-10 00:00:00,pm25,36.4
Kuwait City,Downtown,2025-06-10 00:00:00,o3,77.4
Kuwait City,Downtown,2025-06-10 01:00:00,pm25,23.2
Kuwait City,Downtown,2025-06-10 01:00:00,o3,30.4
Kuwait City,Downtown,2025-06-10 02:00:00,pm25,46.3
Kuwait City,Downtown,2025-06-10 02:00:00,o3,33.7
Kuwait City,Downtown,2025-06-10 03:00:00,pm25,12.4
Kuwait City,Downtown,2025-06-10 03:00:00,o3,51.5
Kuwait City,Downtown,2025-06-10 04:00:00,pm25,8.6
Kuwait City,Downtown,2025-06-10 04:00:00,o3,61.9
Kuwait City,Downtown,2025-06-10 05:00:00,pm25,44.8
Kuwait City,Downtown,2025-06-10 05:00:00,o3,93.1
Kuwait City,Downtown,2025-06-10 06:00:00,pm25,39.4
Kuwait City,Downtown,2025-06-10 06:00:00,o3,97.0
Kuwait City,Downtown,2025-06-10 07:00:00,pm25,29.1
Kuwait City,Downtown,2025-06-10 07:00:00,o3,97.1
Kuwait City,Downtown,2025-06-10 08:00:00,pm25,34.3
Kuwait City,Downtown,2025-06-10 08:00:00,o3,44.0
Kuwait City,Downtown,2025-06-10 09:00:00,pm25,57.1
Kuwait City,Downtown,2025-06-10 09:00:00,o3,48.4
Kuwait City,Downtown,2025-06-10 10:00:00,pm25,9.4
Kuwait City,Downtown,2025-06-10 10:00:00,o3,45.6
Kuwait City,Downtown,2025-06-10 11:00:00,pm25,27.1
Kuwait City,Downtown,2025-06-10 11:00:00,o3,54.9
Kuwait City,Downtown,2025-06-10 12:00:00,pm25,35.3
Kuwait City,Downtown,2025-06-10 12:00:00,o3,100.1
Kuwait City,Downtown,2025-06-10 13:00:00,pm25,23.2
Kuwait City,Downtown,2025-06-10 13:00:00,o3,69.3
Kuwait City,Downtown,2025-06-10 14:00:00,pm25,25.7
Kuwait City,Downtown,2025-06-10 14:00:00,o3,94.9
Kuwait City,Downtown,2025-06-10 15:00:00,pm25,16.2
Kuwait City,Downtown,2025-06-10 15:00:00,o3,33.8
Kuwait City,Downtown,2025-06-10 16:00:00,pm25,34.2
Kuwait City,Downtown,2025-06-10 16:00:00,o3,82.1
Kuwait City,Downtown,2025-06-10 17:00:00,pm25,49.4
Kuwait City,Downtown,2025-06-10 17:00:00,o3,75.1
Kuwait City,Downtown,2025-06-10 18:00:00,pm25,48.2
Kuwait City,Downtown,2025-06-10 18:00:00,o3,58.4
Kuwait City,Downtown,2025-06-10 19:00:00,pm25,9.7
Kuwait City,Downtown,2025-06-10 19:00:00,o3,34.9
Kuwait City,Downtown,2025-06-10 20:00:00,pm25,10.0
Kuwait City,Downtown,2025-06-10 20:00:00,o3,53.0
Kuwait City,Downtown,2025-06-10 21:00:00,pm25,33.8
Kuwait City,Downtown,2025-06-10 21:00:00,o3,55.3
Kuwait City,Downtown,2025-06-10 22:00:00,pm25,37.2
Kuwait City,Downtown,2025-06-10 22:00:00,o3,65.9
Kuwait City,Downtown,2025-06-10 23:00:00,pm25,43.3
Kuwait City,Downtown,2025-06-10 23:00:00,o3,81.7
Kuwait City,Downtown,2025-06-11 00:00:00,pm25,24.5
Kuwait City,Downtown,2025-06-11 00:00:00,o3,54.4
Kuwait City,Downtown,2025-06-11 01:00:00,pm25,38.4
Kuwait City,Downtown,2025-06-11 01:00:00,o3,75.7
Kuwait City,Downtown,2025-06-11 02:00:00,pm25,24.4
Kuwait City,Downtown,2025-06-11 02:00:00,o3,53.1
Kuwait City,Downtown,2025-06-11 03:00:00,pm25,44.1
Kuwait City,Downtown,2025-06-11 03:00:00,o3,80.0
Kuwait City,Downtown,2025-06-11 04:00:00,pm25,15.0
Kuwait City,Downtown,2025-06-11 04:00:00,o3,62.5
Kuwait City,Downtown,2025-06-11 05:00:00,pm25,54.4
Kuwait City,Downtown,2025-06-11 05:00:00,o3,28.1
Kuwait City,Downtown,2025-06-11 06:00:00,pm25,52.5
Kuwait City,Downtown,2025-06-11 06:00:00,o3,38.9
Kuwait City,Downtown,2025-06-11 07:00:00,pm25,34.4
Kuwait City,Downtown,2025-06-11 07:00:00,o3,61.1
Kuwait City,Downtown,2025-06-11 08:00:00,pm25,8.5
Kuwait City,Downtown,2025-06-11 08:00:00,o3,102.8
Kuwait City,Downtown,2025-06-11 09:00:00,pm25,31.7
Kuwait City,Downtown,2025-06-11 09:00:00,o3,106.1
Kuwait City,Downtown,2025-06-11 10:00:00,pm25,22.9
Kuwait City,Downtown,2025-06-11 10:00:00,o3,98.6
Kuwait City,Downtown,2025-06-11 11:00:00,pm25,56.0
Kuwait City,Downtown,2025-06-11 11:00:00,o3,72.3
Kuwait City,Downtown,2025-06-11 12:00:00,pm25,18.5
Kuwait City,Downtown,2025-06-11 12:00:00,o3,83.2
Kuwait City,Downtown,2025-06-11 13:00:00,pm25,36.5
Kuwait City,Downtown,2025-06-11 13:00:00,o3,105.3
Kuwait City,Downtown,2025-06-11 14:00:00,pm25,30.8
Kuwait City,Downtown,2025-06-11 14:00:00,o3,47.8
Kuwait City,Downtown,2025-06-11 15:00:00,pm25,15.2
Kuwait City,Downtown,2025-06-11 15:00:00,o3,84.4
Kuwait City,Downtown,2025-06-11 16:00:00,pm25,58.7
Kuwait City,Downtown,2025-06-11 16:00:00,o3,27.4
Kuwait City,Downtown,2025-06-11 17:00:00,pm25,46.5
Kuwait City,Downtown,2025-06-11 17:00:00,o3,103.8
Kuwait City,Downtown,2025-06-11 18:00:00,pm25,11.9
Kuwait City,Downtown,2025-06-11 18:00:00,o3,34.4
Kuwait City,Downtown,2025-06-11 19:00:00,pm25,44.0
Kuwait City,Downtown,2025-06-11 19:00:00,o3,80.1
Kuwait City,Downtown,2025-06-11 20:00:00,pm25,11.6
Kuwait City,Downtown,2025-06-11 20:00:00,o3,95.9
Kuwait City,Downtown,2025-06-11 21:00:00,pm25,35.2
Kuwait City,Downtown,2025-06-11 21:00:00,o3,102.1
Kuwait City,Downtown,2025-06-11 22:00:00,pm25,53.7
Kuwait City,Downtown,2025-06-11 22:00:00,o3,94.1
Kuwait City,Downtown,2025-06-11 23:00:00,pm25,34.8
Kuwait City,Downtown,2025-06-11 23:00:00,o3,46.4
Kuwait City,Downtown,2025-06-12 00:00:00,pm25,34.3
Kuwait City,Downtown,2025-06-12 00:00:00,o3,33.6
Kuwait City,Downtown,2025-06-12 01:00:00,pm25,42.3
Kuwait City,Downtown,2025-06-12 01:00:00,o3,36.4
Kuwait City,Downtown,2025-06-12 02:00:00,pm25,34.6
Kuwait City,Downtown,2025-06-12 02:00:00,o3,29.6
Kuwait City,Downtown,2025-06-12 03:00:00,pm25,23.6
Kuwait City,Downtown,2025-06-12 03:00:00,o3,44.7
Kuwait City,Downtown,2025-06-12 04:00:00,pm25,40.2
Kuwait City,Downtown,2025-06-12 04:00:00,o3,91.9
Kuwait City,Downtown,2025-06-12 05:00:00,pm25,11.0
Kuwait City,Downtown,2025-06-12 05:00:00,o3,97.3
Kuwait City,Downtown,2025-06-12 06:00:00,pm25,52.8
Kuwait City,Downtown,2025-06-12 06:00:00,o3,54.1
Kuwait City,Downtown,2025-06-12 07:00:00,pm25,42.3
Kuwait City,Downtown,2025-06-12 07:00:00,o3,59.2
Kuwait City,Downtown,2025-06-12 08:00:00,pm25,16.0
Kuwait City,Downtown,2025-06-12 08:00:00,o3,69.9
Kuwait City,Downtown,2025-06-12 09:00:00,pm25,12.5
Kuwait City,Downtown,2025-06-12 09:00:00,o3,99.7
Kuwait City,Downtown,2025-06-12 10:00:00,pm25,56.1
Kuwait City,Downtown,2025-06-12 10:00:00,o3,94.8
Kuwait City,Downtown,2025-06-12 11:00:00,pm25,37.3
Kuwait City,Downtown,2025-06-12 11:00:00,o3,72.4
Kuwait City,Downtown,2025-06-12 12:00:00,pm25,59.2
Kuwait City,Downtown,2025-06-12 12:00:00,o3,46.1
Kuwait City,Downtown,2025-06-12 13:00:00,pm25,11.9
Kuwait City,Downtown,2025-06-12 13:00:00,o3,72.8
Kuwait City,Downtown,2025-06-12 14:00:00,pm25,25.1
Kuwait City,Downtown,2025-06-12 14:00:00,o3,52.4
Kuwait City,Downtown,2025-06-12 15:00:00,pm25,8.4
Kuwait City,Downtown,2025-06-12 15:00:00,o3,75.7
Kuwait City,Downtown,2025-06-12 16:00:00,pm25,21.7
Kuwait City,Downtown,2025-06-12 16:00:00,o3,41.0
Kuwait City,Downtown,2025-06-12 17:00:00,pm25,10.1
Kuwait City,Downtown,2025-06-12 17:00:00,o3,56.0
Kuwait City,Downtown,2025-06-12 18:00:00,pm25,53.7
Kuwait City,Downtown,2025-06-12 18:00:00,o3,53.6
Kuwait City,Downtown,2025-06-12 19:00:00,pm25,43.3
Kuwait City,Downtown,2025-06-12 19:00:00,o3,89.3
Kuwait City,Downtown,2025-06-12 20:00:00,pm25,25.1
Kuwait City,Downtown,2025-06-12 20:00:00,o3,94.8
Kuwait City,Downtown,2025-06-12 21:00:00,pm25,44.0
Kuwait City,Downtown,2025-06-12 21:00:00,o3,72.5
Kuwait City,Downtown,2025-06-12 22:00:00,pm25,8.1
Kuwait City,Downtown,2025-06-12 22:00:00,o3,28.0
Kuwait City,Downtown,2025-06-12 23:00:00,pm25,59.5
Kuwait City,Downtown,2025-06-12 23:00:00,o3,91.5
Kuwait City,Downtown,2025-06-13 00:00:00,pm25,56.8
Kuwait City,Downtown,2025-06-13 00:00:00,o3,101.7
Kuwait City,Downtown,2025-06-13 01:00:00,pm25,9.1
Kuwait City,Downtown,2025-06-13 01:00:00,o3,92.3
Kuwait City,Downtown,2025-06-13 02:00:00,pm25,31.5
Kuwait City,Downtown,2025-06-13 02:00:00,o3,92.1
Kuwait City,Downtown,2025-06-13 03:00:00,pm25,8.3
Kuwait City,Downtown,2025-06-13 03:00:00,o3,49.5
Kuwait City,Downtown,2025-06-13 04:00:00,pm25,47.1
Kuwait City,Downtown,2025-06-13 04:00:00,o3,92.4
Kuwait City,Downtown,2025-06-13 05:00:00,pm25,40.2
Kuwait City,Downtown,2025-06-13 05:00:00,o3,50.6
Kuwait City,Downtown,2025-06-13 06:00:00,pm25,24.1
Kuwait City,Downtown,2025-06-13 06:00:00,o3,107.2
Kuwait City,Downtown,2025-06-13 07:00:00,pm25,30.8
Kuwait City,Downtown,2025-06-13 07:00:00,o3,63.0
Kuwait City,Downtown,2025-06-13 08:00:00,pm25,36.7
Kuwait City,Downtown,2025-06-13 08:00:00,o3,59.8
Kuwait City,Downtown,2025-06-13 09:00:00,pm25,36.7
Kuwait City,Downtown,2025-06-13 09:00:00,o3,61.7
Kuwait City,Downtown,2025-06-13 10:00:00,pm25,51.0
Kuwait City,Downtown,2025-06-13 10:00:00,o3,102.3
Kuwait City,Downtown,2025-06-13 11:00:00,pm25,56.5
Kuwait City,Downtown,2025-06-13 11:00:00,o3,73.0
Kuwait City,Downtown,2025-06-13 12:00:00,pm25,31.0
Kuwait City,Downtown,2025-06-13 12:00:00,o3,84.9
Kuwait City,Downtown,2025-06-13 13:00:00,pm25,51.6
Kuwait City,Downtown,2025-06-13 13:00:00,o3,72.9
Kuwait City,Downtown,2025-06-13 14:00:00,pm25,44.4
Kuwait City,Downtown,2025-06-13 14:00:00,o3,88.7
Kuwait City,Downtown,2025-06-13 15:00:00,pm25,43.2
Kuwait City,Downtown,2025-06-13 15:00:00,o3,88.4
Kuwait City,Downtown,2025-06-13 16:00:00,pm25,18.8
Kuwait City,Downtown,2025-06-13 16:00:00,o3,67.4
Kuwait City,Downtown,2025-06-13 17:00:00,pm25,38.6
Kuwait City,Downtown,2025-06-13 17:00:00,o3,25.2
Kuwait City,Downtown,2025-06-13 18:00:00,pm25,52.5
Kuwait City,Downtown,2025-06-13 18:00:00,o3,76.9
Kuwait City,Downtown,2025-06-13 19:00:00,pm25,14.7
Kuwait City,Downtown,2025-06-13 19:00:00,o3,94.4
Kuwait City,Downtown,2025-06-13 20:00:00,pm25,45.3
Kuwait City,Downtown,2025-06-13 20:00:00,o3,89.5
Kuwait City,Downtown,2025-06-13 21:00:00,pm25,28.4
Kuwait City,Downtown,2025-06-13 21:00:00,o3,97.6
Kuwait City,Downtown,2025-06-13 22:00:00,pm25,29.5
Kuwait City,Downtown,2025-06-13 22:00:00,o3,73.5
Kuwait City,Downtown,2025-06-13 23:00:00,pm25,8.0
Kuwait City,Downtown,2025-06-13 23:00:00,o3,79.8
Kuwait City,Downtown,2025-06-14 00:00:00,pm25,45.3
Kuwait City,Downtown,2025-06-14 00:00:00,o3,73.2
Kuwait City,Downtown,2025-06-14 01:00:00,pm25,33.8
Kuwait City,Downtown,2025-06-14 01:00:00,o3,93.8
Kuwait City,Downtown,2025-06-14 02:00:00,pm25,43.4
Kuwait City,Downtown,2025-06-14 02:00:00,o3,48.6
Kuwait City,Downtown,2025-06-14 03:00:00,pm25,57.9
Kuwait City,Downtown,2025-06-14 03:00:00,o3,85.1
Kuwait City,Downtown,2025-06-14 04:00:00,pm25,59.4
Kuwait City,Downtown,2025-06-14 04:00:00,o3,107.6
Kuwait City,Downtown,2025-06-14 05:00:00,pm25,55.8
Kuwait City,Downtown,2025-06-14 05:00:00,o3,89.2
Kuwait City,Downtown,2025-06-14 06:00:00,pm25,39.7
Kuwait City,Downtown,2025-06-14 06:00:00,o3,39.6
Kuwait City,Downtown,2025-06-14 07:00:00,pm25,36.3
Kuwait City,Downtown,2025-06-14 07:00:00,o3,90.1
Kuwait City,Downtown,2025-06-14 08:00:00,pm25,35.1
Kuwait City,Downtown,2025-06-14 08:00:00,o3,98.8
Kuwait City,Downtown,2025-06-14 09:00:00,pm25,13.7
Kuwait City,Downtown,2025-06-14 09:00:00,o3,57.4
Kuwait City,Downtown,2025-06-14 10:00:00,pm25,34.3
Kuwait City,Downtown,2025-06-14 10:00:00,o3,61.7
Kuwait City,Downtown,2025-06-14 11:00:00,pm25,13.6
Kuwait City,Downtown,2025-06-14 11:00:00,o3,38.0
Kuwait City,Downtown,2025-06-14 12:00:00,pm25,51.6
Kuwait City,Downtown,2025-06-14 12:00:00,o3,66.2
Kuwait City,Downtown,2025-06-14 13:00:00,pm25,10.5
Kuwait City,Downtown,2025-06-14 13:00:00,o3,26.4
Kuwait City,Downtown,2025-06-14 14:00:00,pm25,32.6
Kuwait City,Downtown,2025-06-14 14:00:00,o3,39.0
Kuwait City,Downtown,2025-06-14 15:00:00,pm25,44.7
Kuwait City,Downtown,2025-06-14 15:00:00,o3,92.6
Kuwait City,Downtown,2025-06-14 16:00:00,pm25,19.9
Kuwait City,Downtown,2025-06-14 16:00:00,o3,75.3
Kuwait City,Downtown,2025-06-14 17:00:00,pm25,16.0
Kuwait City,Downtown,2025-06-14 17:00:00,o3,50.8
Kuwait City,Downtown,2025-06-14 18:00:00,pm25,54.2
Kuwait City,Downtown,2025-06-14 18:00:00,o3,71.2
Kuwait City,Downtown,2025-06-14 19:00:00,pm25,54.1
Kuwait City,Downtown,2025-06-14 19:00:00,o3,44.1
Kuwait City,Downtown,2025-06-14 20:00:00,pm25,25.2
Kuwait City,Downtown,2025-06-14 20:00:00,o3,65.0
Kuwait City,Downtown,2025-06-14 21:00:00,pm25,33.0
Kuwait City,Downtown,2025-06-14 21:00:00,o3,109.8
Kuwait City,Downtown,2025-06-14 22:00:00,pm25,14.0
Kuwait City,Downtown,2025-06-14 22:00:00,o3,97.4
Kuwait City,Downtown,2025-06-14 23:00:00,pm25,52.9
Kuwait City,Downtown,2025-06-14 23:00:00,o3,72.0
Kuwait City,Downtown,2025-06-15 00:00:00,pm25,25.9
Kuwait City,Downtown,2025-06-15 00:00:00,o3,69.1
Kuwait City,Downtown,2025-06-15 01:00:00,pm25,23.2
Kuwait City,Downtown,2025-06-15 01:00:00,o3,92.9
Kuwait City,Downtown,2025-06-15 02:00:00,pm25,33.9
Kuwait City,Downtown,2025-06-15 02:00:00,o3,103.7
Kuwait City,Downtown,2025-06-15 03:00:00,pm25,40.4
Kuwait City,Downtown,2025-06-15 03:00:00,o3,68.7
Kuwait City,Downtown,2025-06-15 04:00:00,pm25,45.0
Kuwait City,Downtown,2025-06-15 04:00:00,o3,67.8
Kuwait City,Downtown,2025-06-15 05:00:00,pm25,55.0
Kuwait City,Downtown,2025-06-15 05:00:00,o3,40.7
Kuwait City,Downtown,2025-06-15 06:00:00,pm25,58.6
Kuwait City,Downtown,2025-06-15 06:00:00,o3,94.0
Kuwait City,Downtown,2025-06-15 07:00:00,pm25,52.8
Kuwait City,Downtown,2025-06-15 07:00:00,o3,66.0
Kuwait City,Downtown,2025-06-15 08:00:00,pm25,51.5
Kuwait City,Downtown,2025-06-15 08:00:00,o3,51.1
Kuwait City,Downtown,2025-06-15 09:00:00,pm25,47.6
Kuwait City,Downtown,2025-06-15 09:00:00,o3,36.9
Kuwait City,Downtown,2025-06-15 10:00:00,pm25,24.0
Kuwait City,Downtown,2025-06-15 10:00:00,o3,62.9
Kuwait City,Downtown,2025-06-15 11:00:00,pm25,24.8
Kuwait City,Downtown,2025-06-15 11:00:00,o3,57.9
Kuwait City,Downtown,2025-06-15 12:00:00,pm25,50.6
Kuwait City,Downtown,2025-06-15 12:00:00,o3,46.8
Kuwait City,Downtown,2025-06-15 13:00:00,pm25,46.8
Kuwait City,Downtown,2025-06-15 13:00:00,o3,31.3
Kuwait City,Downtown,2025-06-15 14:00:00,pm25,47.8
Kuwait City,Downtown,2025-06-15 14:00:00,o3,92.3
Kuwait City,Downtown,2025-06-15 15:00:00,pm25,28.9
Kuwait City,Downtown,2025-06-15 15:00:00,o3,86.4
Kuwait City,Downtown,2025-06-15 16:00:00,pm25,55.6
Kuwait City,Downtown,2025-06-15 16:00:00,o3,93.1
Kuwait City,Downtown,2025-06-15 17:00:00,pm25,28.3
Kuwait City,Downtown,2025-06-15 17:00:00,o3,66.2
Kuwait City,Downtown,2025-06-15 18:00:00,pm25,48.5
Kuwait City,Downtown,2025-06-15 18:00:00,o3,49.9
Kuwait City,Downtown,2025-06-15 19:00:00,pm25,49.8
Kuwait City,Downtown,2025-06-15 19:00:00,o3,52.9
Kuwait City,Downtown,2025-06-15 20:00:00,pm25,49.9
Kuwait City,Downtown,2025-06-15 20:00:00,o3,32.4
Kuwait City,Downtown,2025-06-15 21:00:00,pm25,10.3
Kuwait City,Downtown,2025-06-15 21:00:00,o3,109.8
Kuwait City,Downtown,2025-06-15 22:00:00,pm25,53.2
Kuwait City,Downtown,2025-06-15 22:00:00,o3,100.0
Kuwait City,Downtown,2025-06-15 23:00:00,pm25,57.5
Kuwait City,Downtown,2025-06-15 23:00:00,o3,62.3
Kuwait City,Downtown,2025-06-16 00:00:00,pm25,22.9
Kuwait City,Downtown,2025-06-16 00:00:00,o3,36.1
Kuwait City,Downtown,2025-06-16 01:00:00,pm25,34.1
Kuwait City,Downtown,2025-06-16 01:00:00,o3,43.7
Kuwait City,Downtown,2025-06-16 02:00:00,pm25,56.6
Kuwait City,Downtown,2025-06-16 02:00:00,o3,25.3
Kuwait City,Downtown,2025-06-16 03:00:00,pm25,15.4
Kuwait City,Downtown,2025-06-16 03:00:00,o3,46.0
Kuwait City,Downtown,2025-06-16 04:00:00,pm25,18.3
Kuwait City,Downtown,2025-06-16 04:00:00,o3,44.2
Kuwait City,Downtown,2025-06-16 05:00:00,pm25,42.1
Kuwait City,Downtown,2025-06-16 05:00:00,o3,52.8
Kuwait City,Downtown,2025-06-16 06:00:00,pm25,40.0
Kuwait City,Downtown,2025-06-16 06:00:00,o3,100.7
Kuwait City,Downtown,2025-06-16 07:00:00,pm25,39.3
Kuwait City,Downtown,2025-06-16 07:00:00,o3,84.0
Kuwait City,Downtown,2025-06-16 08:00:00,pm25,27.0
Kuwait City,Downtown,2025-06-16 08:00:00,o3,38.6
Kuwait City,Downtown,2025-06-16 09:00:00,pm25,24.7
Kuwait City,Downtown,2025-06-16 09:00:00,o3,107.0
Kuwait City,Downtown,2025-06-16 10:00:00,pm25,40.3
Kuwait City,Downtown,2025-06-16 10:00:00,o3,48.6
Kuwait City,Downtown,2025-06-16 11:00:00,pm25,31.4
Kuwait City,Downtown,2025-06-16 11:00:00,o3,96.0
Kuwait City,Downtown,2025-06-16 12:00:00,pm25,42.8
Kuwait City,Downtown,2025-06-16 12:00:00,o3,72.7
Kuwait City,Downtown,2025-06-16 13:00:00,pm25,54.0
Kuwait City,Downtown,2025-06-16 13:00:00,o3,82.2
Kuwait City,Downtown,2025-06-16 14:00:00,pm25,41.4
Kuwait City,Downtown,2025-06-16 14:00:00,o3,41.1
Kuwait City,Downtown,2025-06-16 15:00:00,pm25,13.5
Kuwait City,Downtown,2025-06-16 15:00:00,o3,107.0
